First Name,Middle Name,Last Name,Position,Status,League
Jean-Claude,,Sawyer,D,inactive,non-nhl
Fred,,Scanlan,LW,inactive,non-nhl
Reece,,Scarlett,D,inactive,non-nhl
Kevin,,Schaeffer,D,inactive,non-nhl
Evan,,Schafer,D,inactive,non-nhl
Ted,,Scharf,RW,inactive,non-nhl
Stefan,,Schauer,D,inactive,non-nhl
Brett,,Scheffelmaier,D,inactive,non-nhl
Brad,,Schell,C,inactive,non-nhl
Geoffrey,,Schemitsch,D,inactive,non-nhl
Thomas,,Schemitsch,D,inactive,non-nhl
Kyle,,Schempp,C,inactive,non-nhl
Nikita,,Scherbak,RW,inactive,non-nhl
Maxim,,Scheviev,C,inactive,non-nhl
Drew,,Schiestel,D,inactive,non-nhl
Jordan,,Schmaltz,D,inactive,non-nhl
Nick,,Schmaltz,C,inactive,non-nhl
Matt,,Schmalz,RW,inactive,non-nhl
Andy,,Schneider,D,inactive,non-nhl
Buzz,,Schneider,LW,inactive,non-nhl
Matt,,Schneider,C,inactive,non-nhl
Alex,,Schoenborn,RW,inactive,non-nhl
Jim,,Schraefel,C,inactive,non-nhl
Ian,,Schultz,RW,inactive,non-nhl
David,,Schulz,D,inactive,non-nhl
Michael,,Schumacher,LW,inactive,non-nhl
Felix,,Schutz,C,inactive,non-nhl
Ladislav,,Scurko,C,inactive,non-nhl
Michael,,Sdao,D,inactive,non-nhl
Keith,,Seabrook,D,inactive,non-nhl
Tyrel,,Seaman,C,inactive,non-nhl
Lukas,,Sedlak,C,inactive,non-nhl
Nick,,Seeler,D,inactive,non-nhl
Justin,,Sefton,D,inactive,non-nhl
Ryan,,Segalla,D,inactive,non-nhl
Oliver,,Seibert,C,inactive,non-nhl
Aki,,Seitsonen,C,inactive,non-nhl
Maxim,,Semenov,D,inactive,non-nhl
Dmitri,,Semin,C,inactive,non-nhl
Vladimir,,Semjonov,LW,inactive,non-nhl
Brett,,Seney,LW,inactive,non-nhl
Francois,,Senez,D,inactive,non-nhl
Dick,,Sentes,LW,inactive,non-nhl
Zachary,,Senyshyn,RW,inactive,non-nhl
Timo,,Seppanen,D,inactive,non-nhl
Mikhail,,Sergachev,D,inactive,non-nhl
Michal,,Sersen,D,inactive,non-nhl
Andrew,,Sertich,LW,inactive,non-nhl
Brennan,,Serville,D,inactive,non-nhl
Tom,,Serviss,C,inactive,non-nhl
Oliver,,Setzinger,C,inactive,non-nhl
C.J.,,Severyn,LW,inactive,non-nhl
Tyson,,Sexsmith,G,inactive,non-nhl
Ben,,Sexton,C,inactive,non-nhl
Philippe,,Seydoux,D,inactive,non-nhl
Clark,,Seymour,D,inactive,non-nhl
John,,Seymour,LW,inactive,non-nhl
Grigory,,Shafigulin,C,inactive,non-nhl
Josh,,Shalla,LW,inactive,non-nhl
Maxim,,Shalunov,RW,inactive,non-nhl
David,,Shantz,G,inactive,non-nhl
Jim,,Sharrow,D,inactive,non-nhl
Yegor,,Shastin,LW,inactive,non-nhl
Tyler,,Shattock,RW,inactive,non-nhl
Jim,,Shaw,G,inactive,non-nhl
Patrick,,Shea,C,inactive,non-nhl
Ryan,,Shea,D,inactive,non-nhl
Sergei,,Shemetov,LW,inactive,non-nhl
John,,Sheridan,C,inactive,non-nhl
Wiley,,Sherman,D,inactive,non-nhl
Jim,,Sherrit,C,inactive,non-nhl
Igor,,Shesterkin,G,inactive,non-nhl
David,,Shields,D,inactive,non-nhl
Steven,,Shipley,C,inactive,non-nhl
Glen,,Shirton,D,inactive,non-nhl
Alexei,,Shkotov,RW,inactive,non-nhl
John,,Shmyr,D,inactive,non-nhl
Mark,,Shoemaker,D,inactive,non-nhl
Quentin,,Shore,C,inactive,non-nhl
Mikhail,,Shostak,C,inactive,non-nhl
Ben,,Shutron,D,inactive,non-nhl
Byron,,Shutt,LW,inactive,non-nhl
Bob,,Sicinski,C,inactive,non-nhl
Matt,,Siddall,RW,inactive,non-nhl
Deven,,Sideroff,RW,inactive,non-nhl
Rustam,,Sidikov,G,inactive,non-nhl
Kirill,,Sidorenko,C,inactive,non-nhl
Blake,,Siebenaler,D,inactive,non-nhl
Jonas,,Siegenthaler,D,inactive,non-nhl
Dylan,,Sikura,C,inactive,non-nhl
Stephen,,Silas,D,inactive,non-nhl
Juraj,,Simek,LW,inactive,non-nhl
Petteri,,Simila,G,inactive,non-nhl
Dillon,,Simpson,D,inactive,non-nhl
Tom,,Simpson,RW,inactive,non-nhl
Jakub,,Sindel,C,inactive,non-nhl
Harry,,Sinden,D,inactive,non-nhl
Dmitry,,Sinitsyn,D,inactive,non-nhl
Brian,,Sipotz,D,inactive,non-nhl
Gary,,Sittler,D,inactive,non-nhl
Pontus,,Sjalin,D,inactive,non-nhl
Viktor,,Sjodin,W,inactive,non-nhl
Evgeny,,Skachkov,LW,inactive,non-nhl
Frantisek,,Skladany,LW,inactive,non-nhl
Jaroslav,,Sklenar,RW,inactive,non-nhl
David,,Skokan,C,inactive,non-nhl
Simon,,Skoog,D,inactive,non-nhl
Alexander,,Skvortsov,,inactive,non-nhl
Peter,,Slater,RW,inactive,non-nhl
Rudolf,,Slavik,RW,inactive,non-nhl
Mike,,Sleep,RW,inactive,non-nhl
Mikhail,,Slitchenko,,inactive,non-nhl
Tomas,,Slovak,D,inactive,non-nhl
Spencer,,Smallman,RW,inactive,non-nhl
Adam,,Smith,D,inactive,non-nhl
Alf,,Smith,RW,inactive,non-nhl
Austin,,Smith,RW,inactive,non-nhl
Barron,,Smith,D,inactive,non-nhl
Dalton,,Smith,LW,inactive,non-nhl
Evan,,Smith,G,inactive,non-nhl
Gemel,,Smith,C,inactive,non-nhl
Givani,,Smith,RW,inactive,non-nhl
Guy,,Smith,RW,inactive,non-nhl
Hunter,,Smith,C,inactive,non-nhl
Jason,,Smith,G,inactive,non-nhl
Jeremy,,Smith,G,inactive,non-nhl
Jordan,,Smith,D,inactive,non-nhl
Kenny,,Smith,D,inactive,non-nhl
Marcus,,Smith,D,inactive,non-nhl
Ross,,Smith,LW,inactive,non-nhl
Vitali,,Smolyaninov,LW,inactive,non-nhl
Niko,,Snellman,LW,inactive,non-nhl
Aaron,,Snow,LW,inactive,non-nhl
Luc,,Snuggerud,D,inactive,non-nhl
Daniil,,Sobchenko,C,inactive,non-nhl
Markus,,Soberg,RW,inactive,non-nhl
Steffen,,Soberg,G,inactive,non-nhl
Andreas,,Soderberg,D,inactive,non-nhl
Christian,,Soderstrom,LW,inactive,non-nhl
Linus,,Soderstrom,G,inactive,non-nhl
Matias,,Sointu,RW,inactive,non-nhl
Dmitry,,Sokolov,RW,inactive,non-nhl
Cody,,Sol,D,inactive,non-nhl
Ilja,,Solarev,LW,inactive,non-nhl
Jedd,,Soleway,C,inactive,non-nhl
Doyle,,Somerby,D,inactive,non-nhl
Otto,,Somppi,C,inactive,non-nhl
Andong,,Song,D,inactive,non-nhl
Brett,,Sonne,C/LW,inactive,non-nhl
Vili,,Sopanen,RW,inactive,non-nhl
Marcus,,Sorensen,RW,inactive,non-nhl
Nick,,Sorensen,RW,inactive,non-nhl
Ilya,,Sorokin,G,inactive,non-nhl
Oleg,,Sosunov,D,inactive,non-nhl
Carson,,Soucy,D,inactive,non-nhl
J.F.,,Soucy,C,inactive,non-nhl
Dirk,,Southern,C,inactive,non-nhl
Jordon,,Southorn,D,inactive,non-nhl
Tyler,,Soy,C,inactive,non-nhl
Michael,,Spacek,RW,inactive,non-nhl
Dan,,Spang,D,inactive,non-nhl
Blake,,Speers,C,inactive,non-nhl
Thomas,,Spelling,RW,inactive,non-nhl
Russell,,Spence,C,inactive,non-nhl
Matthew,,Spencer,D,inactive,non-nhl
Steven,,Spencer,D,inactive,non-nhl
Steven,,Spinner,RW,inactive,non-nhl
Vasili,,Spiridinov,D,inactive,non-nhl
James,,Spratt,G,inactive,non-nhl
Dan,,Spring,C,inactive,non-nhl
Julien,,Sprunger,RW,inactive,non-nhl
Tyler,,Spurgeon,C,inactive,non-nhl
Michael,,St. Croix,C,inactive,non-nhl
Butch,,Stahan,D,inactive,non-nhl
Tyler,,Stahl,D,inactive,non-nhl
Scott,,Stajcer,G,inactive,non-nhl
Jordan,,Stallard,C,inactive,non-nhl
Juris,,Stals,LW,inactive,non-nhl
Bretton,,Stamler,D,inactive,non-nhl
Jack,,Stanfield,LW,inactive,non-nhl
Logan,,Stanley,D,inactive,non-nhl
Kirill,,Starkov,C,inactive,non-nhl
Beau,,Starrett,C/LW,inactive,non-nhl
Denis,,Stasyuk,C,inactive,non-nhl
Casey,,Staum,D,inactive,non-nhl
Jan,,Steber,C,inactive,non-nhl
Sam,,Steel,C,inactive,non-nhl
Bill,,Steele,RW,inactive,non-nhl
Oskar,,Steen,C,inactive,non-nhl
Ryan,,Steeves,C/LW,inactive,non-nhl
Sebastian,,Stefaniszin,G,inactive,non-nhl
Mikhail,,Stefanovich,C,inactive,non-nhl
Taylor,,Stefishen,LW,inactive,non-nhl
Richard,,Stehlik,D,inactive,non-nhl
Joe,,Stejskal,D,inactive,non-nhl
Kevin,,Stenlund,C,inactive,non-nhl
Jakob,,Stenqvist,D,inactive,non-nhl
Zach,,Stepan,C,inactive,non-nhl
Ken,,Stephanson,D,inactive,non-nhl
Devante,,Stephens,D,inactive,non-nhl
Mitchell,,Stephens,C,inactive,non-nhl
Logan,,Stephenson,D,inactive,non-nhl
Joel,,Stepp,C,inactive,non-nhl
Jan,,Sterbak,,inactive,non-nhl
Luke,,Stevens,LW,inactive,non-nhl
Mike,,Stevens,D,inactive,non-nhl
Nolan,,Stevens,C,inactive,non-nhl
Danny,,Stewart,LW,inactive,non-nhl
Dean,,Stewart,D,inactive,non-nhl
Mackenze,,Stewart,D,inactive,non-nhl
Ales,,Stezka,G,inactive,non-nhl
Cory,,Stillman,C,inactive,non-nhl
Riley,,Stillman,D,inactive,non-nhl
Myles,,Stoesz,LW,inactive,non-nhl
Anthony,,Stolarz,G,inactive,non-nhl
Gennady,,Stolyarov,RW,inactive,non-nhl
Alexei,,Stonkus,D,inactive,non-nhl
Ben,,Storm,D,inactive,non-nhl
Peter,,Stoykewych,D,inactive,non-nhl
Matej,,Stransky,RW,inactive,non-nhl
Vladimir,,Stransky,,inactive,non-nhl
Dylan,,Strome,C,inactive,non-nhl
Bruce,,Stuart,C,inactive,non-nhl
Hod,,Stuart,P,inactive,non-nhl
Jakob,,Stukel,LW,inactive,non-nhl
Jordan,,Subban,D,inactive,non-nhl
Nick,,Sucharski,LW,inactive,non-nhl
Matt,,Suderman,D,inactive,non-nhl
Colin,,Suellentrop,D,inactive,non-nhl
Colin,,Sullivan,D,inactive,non-nhl
Dale,,Sullivan,RW,inactive,non-nhl
Danny,,Sullivan,G,inactive,non-nhl
Mike,,Sullivan,C,inactive,non-nhl
Sean,,Sullivan,D,inactive,non-nhl
Kelly,,Summers,D,inactive,non-nhl
Kevin,,Sundher,C,inactive,non-nhl
Andreas,,Sundin,LW,inactive,non-nhl
Alexander,,Sundstrom,C,inactive,non-nhl
Seppo,,Suoraniemi,,inactive,non-nhl
Gregg,,Sutch,RW,inactive,non-nhl
Steve,,Sutherland,LW,inactive,non-nhl
Lukas,,Sutter,C,inactive,non-nhl
David,,Svagrovsky,RW,inactive,non-nhl
Evgeny,,Svechnikov,LW,inactive,non-nhl
Mikael,,Svensk,D,inactive,non-nhl
Pavel,,Svitana,G,inactive,non-nhl
Miroslav,,Svoboda,G,inactive,non-nhl
Bryce,,Swan,C,inactive,non-nhl
Jeremy,,Swanson,D,inactive,non-nhl
Cal,,Swenson,C,inactive,non-nhl
Craig,,Switzer,D,inactive,non-nhl
Corey,,Syvret,D,inactive,non-nhl
Dave,,Syvret,D,inactive,non-nhl
Rick,,Tabaracci,G,inactive,nhl
Jeff,,Taffe,C,inactive,nhl
John,,Taft,D,inactive,nhl
Peter,,Taglianetti,D,inactive,nhl
Kari,,Takko,G,inactive,nhl
Dean,,Talafous,RW,inactive,nhl
Ron,,Talakoski,RW,inactive,nhl
Cam,,Talbot,G,active,nhl
Jean-Guy,,Talbot,D,inactive,nhl
Maxime,,Talbot,C,active,nhl
Barry,,Tallackson,RW,inactive,nhl
Robbie,,Tallas,G,inactive,nhl
Henrik,,Tallinder,D,inactive,nhl
Dale,,Tallon,D,inactive,nhl
Jeff,,Tambellini,LW,inactive,nhl
Steve,,Tambellini,C,inactive,nhl
Chris,,Tamer,D,inactive,nhl
David,,Tanabe,D,inactive,nhl
Chris,,Tancill,C,inactive,nhl
Brandon,,Tanev,LW,active,nhl
Chris,,Tanev,D,active,nhl
Eric,,Tangradi,C,active,nhl
Alex,,Tanguay,LW,active,nhl
Christian,,Tanguay,RW,inactive,nhl
Don,,Tannahill,LW,inactive,nhl
John,,Tanner,G,inactive,nhl
Tony,,Tanti,RW,inactive,nhl
Matt,,Taormina,D,active,nhl
Brad,,Tapper,RW,inactive,nhl
Vladimir,,Tarasenko,RW,active,nhl
Daniil,,Tarasov,RW,inactive,nhl
Jamie,,Tardif,RW,inactive,nhl
Marc,,Tardif,LW,inactive,nhl
Patrice,,Tardif,C,inactive,nhl
Iiro,,Tarkki,G,inactive,nhl
Nick,,Tarnasky,LW,inactive,nhl
Dick,,Tarnstrom,D,inactive,nhl
Tomas,,Tatar,C,active,nhl
Mikhail,,Tatarinov,D,inactive,nhl
Dave,,Tataryn,G,inactive,nhl
Spence,,Tatchell,D,inactive,nhl
Petr,,Taticek,C,inactive,nhl
John,,Tavares,C,active,nhl
Billy,,Taylor,C,inactive,nhl
Billy,,Taylor,C,inactive,nhl
Bob,,Taylor,RW,inactive,nhl
Bobby,,Taylor,G,inactive,nhl
Chris,,Taylor,C,inactive,nhl
Daniel,,Taylor,G,inactive,nhl
Dave,,Taylor,RW,inactive,nhl
Harry,,Taylor,C,inactive,nhl
Mark,,Taylor,C,inactive,nhl
Ralph,,Taylor,D,inactive,nhl
Ted,,Taylor,LW,inactive,nhl
Tim,,Taylor,C,inactive,nhl
Jeff,,Teal,RW,inactive,nhl
Skip,,Teal,C,inactive,nhl
Vic,,Teal,RW,inactive,nhl
Greg,,Tebbutt,D,inactive,nhl
Mattias,,Tedenby,LW,inactive,nhl
Mikael,,Tellqvist,G,inactive,nhl
Petr,,Tenkrat,RW,inactive,nhl
Matt,,Tennyson,D,active,nhl
Harvey,,Teno,G,inactive,nhl
Joey,,Tenute,C,inactive,nhl
Stephen,,Tepper,RW,inactive,nhl
Teuvo,,Teravainen,C,active,nhl
Paul,,Terbenche,D,inactive,nhl
Chris,,Terreri,G,inactive,nhl
Greg,,Terrion,LW,inactive,nhl
Bill,,Terry,C,inactive,nhl
Chris,,Terry,LW,active,nhl
Dmitri,,Tertyshny,D,inactive,nhl
Orval,,Tessier,C,inactive,nhl
Joey,,Tetarenko,RW,inactive,nhl
Colten,,Teubert,D,inactive,nhl
Alexei,,Tezikov,D,inactive,nhl
Ryan,,Thang,LW,inactive,nhl
Greg,,Theberge,D,inactive,nhl
Mats,,Thelin,D,inactive,nhl
Michael,,Thelven,D,inactive,nhl
Jose,,Theodore,G,inactive,nhl
Shea,,Theodore,D,active,nhl
Chris,,Therien,D,inactive,nhl
Gaston,,Therrien,D,inactive,nhl
Gilles,,Thibaudeau,C,inactive,nhl
Jocelyn,,Thibault,G,inactive,nhl
Lorrain,,Thibeault,LW,inactive,nhl
Brad,,Thiessen,G,inactive,nhl
Bill,,Thomas,RW,inactive,nhl
Christian,,Thomas,RW,active,nhl
Cy,,Thomas,W,inactive,nhl
Reg,,Thomas,LW,inactive,nhl
Scott,,Thomas,RW,inactive,nhl
Steve,,Thomas,LW,inactive,nhl
Tim,,Thomas,G,inactive,nhl
Wayne,,Thomas,G,inactive,nhl
Dave,,Thomlinson,LW,inactive,nhl
Brent,,Thompson,D,inactive,nhl
Cliff,,Thompson,D,inactive,nhl
Errol,,Thompson,LW,inactive,nhl
Ken,,Thompson,LW/C,inactive,nhl
Nate,,Thompson,C,active,nhl
Paul,,Thompson,LW,inactive,nhl
Paul,,Thompson,RW,active,nhl
Rocky,,Thompson,D,inactive,nhl
Tiny,,Thompson,G,inactive,nhl
Bill,,Thoms,C,inactive,nhl
Bill,,Thomson,C/RW,inactive,nhl
Floyd,,Thomson,LW,inactive,nhl
Jim,,Thomson,RW,inactive,nhl
Jimmy,,Thomson,D,inactive,nhl
Rhys,,Thomson,D,inactive,nhl
Chris,,Thorburn,RW,active,nhl
Patrick,,Thoresen,C,inactive,nhl
Tom,,Thornbury,D,inactive,nhl
Joe,,Thornton,C,active,nhl
Scott,,Thornton,LW,inactive,nhl
Shawn,,Thornton,RW,active,nhl
Joe,,Thorsteinson,RW,inactive,nhl
Andreas,,Thuresson,C,inactive,nhl
Fred,,Thurier,C,inactive,nhl
Tom,,Thurlby,D,inactive,nhl
Mario,,Thyer,C,inactive,nhl
Billy,,Tibbetts,RW,inactive,nhl
Milan,,Tichy,D,inactive,nhl
Alex,,Tidey,RW,inactive,nhl
Chris,,Tierney,C,active,nhl
Viktor,,Tikhonov,RW,active,nhl
Esa,,Tikkanen,LW,inactive,nhl
Brad,,Tiley,D,inactive,nhl
Tom,,Tilley,D,inactive,nhl
Mattias,,Timander,D,inactive,nhl
Ray,,Timgren,LW,inactive,nhl
Scott,,Timmins,C,inactive,nhl
Jussi,,Timonen,D,inactive,nhl
Kimmo,,Timonen,D,inactive,nhl
Jarred,,Tinordi,D,active,nhl
Mark,,Tinordi,D,inactive,nhl
Dave,,Tippett,LW,inactive,nhl
Morris,,Titanic,LW,inactive,nhl
German,,Titov,LW,inactive,nhl
Daniel,,Tjarnqvist,D,inactive,nhl
Mathias,,Tjarnqvist,RW,inactive,nhl
Keith,,Tkachuk,LW,inactive,nhl
Daniel,,Tkaczuk,C,inactive,nhl
Walt,,Tkaczuk,C,inactive,nhl
Jiri,,Tlusty,C,active,nhl
Mike,,Toal,C,inactive,nhl
Ryan,,Tobler,LW,inactive,nhl
Rick,,Tocchet,RW,inactive,nhl
Kevin,,Todd,C,inactive,nhl
Jonathan,,Toews,C,active,nhl
Tyler,,Toffoli,C,active,nhl
Hannu,,Toivonen,G,inactive,nhl
Dustin,,Tokarski,G,active,nhl
Sergey,,Tolchinsky,LW,active,nhl
Ole-Kristian,,Tollefsen,D,inactive,nhl
Denis,,Tolpeko,RW,inactive,nhl
Glenn,,Tomalty,LW,inactive,nhl
Mike,,Tomlak,C/LW,inactive,nhl
Dave,,Tomlinson,C,inactive,nhl
Kirk,,Tomlinson,C,inactive,nhl
Jeff,,Toms,C,inactive,nhl
Jack,,Tomson,D,inactive,nhl
John,,Tonelli,LW,inactive,nhl
Tim,,Tookey,C,inactive,nhl
Sean,,Toomey,LW,inactive,nhl
Jordin,,Tootoo,RW,active,nhl
Shayne,,Toporowski,RW,inactive,nhl
Jerry,,Toppazzini,RW,inactive,nhl
Zellio,,Toppazzini,RW,inactive,nhl
Mike,,Torchia,G,inactive,nhl
Josh,,Tordjman,G,inactive,nhl
Pavel,,Torgaev,LW,inactive,nhl
Jari,,Torkki,LW,inactive,nhl
Antti,,Tormanen,RW,inactive,nhl
Raffi,,Torres,LW,inactive,nhl
Vesa,,Toskala,G,inactive,nhl
Bill,,Touhey,LW,inactive,nhl
Jacques,,Toupin,RW,inactive,nhl
Art,,Townsend,D,inactive,nhl
Graeme,,Townshend,RW,inactive,nhl
Larry,,Trader,D,inactive,nhl
Wes,,Trainor,C/LW,inactive,nhl
Bob,,Trapp,D,inactive,nhl
Doug,,Trapp,LW,inactive,nhl
Percy,,Traub,D,inactive,nhl
Patrick,,Traverse,D,inactive,nhl
Dan,,Trebil,D,inactive,nhl
Andrei,,Trefilov,G,inactive,nhl
Brent,,Tremblay,D,inactive,nhl
Gilles,,Tremblay,LW,inactive,nhl
J.C.,,Tremblay,D,inactive,nhl
Marcel,,Tremblay,RW,inactive,nhl
Mario,,Tremblay,RW,inactive,nhl
Nils,,Tremblay,C,inactive,nhl
Vincent,,Tremblay,G,inactive,nhl
Yannick,,Tremblay,D,inactive,nhl
Pascal,,Trepanier,D,inactive,nhl
Niklas,,Treutle,G,active,nhl
Tim,,Trimper,LW,inactive,nhl
John,,Tripp,RW,inactive,nhl
Pavel,,Trnka,D,inactive,nhl
Vincent,,Trocheck,C,active,nhl
Corey,,Tropp,RW,inactive,nhl
Zach,,Trotman,D,active,nhl
Brock,,Trotter,C,inactive,nhl
Bryan,,Trottier,C,inactive,nhl
Dave,,Trottier,LW,inactive,nhl
Guy,,Trottier,RW,inactive,nhl
Rocky,,Trottier,RW,inactive,nhl
Jacob,,Trouba,D,active,nhl
Jean-Guy,,Trudel,LW,inactive,nhl
Lou,,Trudel,LW,inactive,nhl
Rene,,Trudell,RW,inactive,nhl
Nikita,,Tryamkin,D,active,nhl
Nikos,,Tselios,D,inactive,nhl
Nikolai,,Tsulygin,D,inactive,nhl
Denis,,Tsygurov,D,inactive,nhl
Vladimir,,Tsyplakov,LW,inactive,nhl
Darcy,,Tucker,RW,inactive,nhl
John,,Tucker,C,inactive,nhl
Ted,,Tucker,G,inactive,nhl
Connie,,Tudin,C,inactive,nhl
Rob,,Tudor,RW/C,inactive,nhl
Allan,,Tuer,D,inactive,nhl
Ron,,Tugnutt,G,inactive,nhl
Lauri,,Tukonen,RW,inactive,nhl
Marko,,Tuomainen,RW,inactive,nhl
Marty,,Turco,G,inactive,nhl
Alfie,,Turcotte,C,inactive,nhl
Darren,,Turcotte,C,inactive,nhl
Roman,,Turek,G,inactive,nhl
Pierre,,Turgeon,C,inactive,nhl
Sylvain,,Turgeon,LW,inactive,nhl
Gord,,Turlik,LW/C,inactive,nhl
Ian,,Turnbull,D,inactive,nhl
Perry,,Turnbull,C,inactive,nhl
Randy,,Turnbull,D,inactive,nhl
Travis,,Turnbull,C,inactive,nhl
Bob,,Turner,D,inactive,nhl
Brad,,Turner,D,inactive,nhl
Dean,,Turner,D,inactive,nhl
Joe,,Turner,G,inactive,nhl
Kyle,,Turris,C,active,nhl
Norm,,Tustin,LW,inactive,nhl
Aud,,Tuten,D,inactive,nhl
Brian,,Tutt,D,inactive,nhl
Steve,,Tuttle,RW,inactive,nhl
Tony,,Tuzzolino,RW,inactive,nhl
Oleg,,Tverdovsky,D,inactive,nhl
Roman,,Tvrdon,C,inactive,nhl
Tony,,Twist,LW,inactive,nhl
Dana,,Tyrell,C/RW,inactive,nhl
Fedor,,Tyutin,D,active,nhl
Jan,,Tabacek,D,inactive,non-nhl
Tomi,,Taimio,,inactive,non-nhl
Rudy,,Tajcnar,D,inactive,non-nhl
Adam,,Tambellini,C,inactive,non-nhl
Jonne,,Tammela,RW,inactive,non-nhl
Juhani,,Tamminen,RW,inactive,non-nhl
Maxime,,Tanguay,C,inactive,non-nhl
Milow,,Tarant,LW,inactive,non-nhl
Andrei,,Taratukhin,C,inactive,non-nhl
Max,,Tardy,C,inactive,non-nhl
Zach,,Tarkir,D,inactive,non-nhl
Matthew,,Tassone,C,inactive,non-nhl
Adam,,Taylor,C,inactive,non-nhl
Cyclone,,Taylor,R,inactive,non-nhl
Jake,,Taylor,D,inactive,non-nhl
Jeff,,Taylor,D,inactive,non-nhl
Justin,,Taylor,C,inactive,non-nhl
Ivan,,Telegin,LW,inactive,non-nhl
Valtteri,,Tenkanen,C,inactive,non-nhl
Artem,,Ternavsky,D,inactive,non-nhl
Troy,,Terry,C/RW,inactive,non-nhl
Ryan,,Tesink,C,inactive,non-nhl
Roman,,Tesliuk,D,inactive,non-nhl
Kelsey,,Tessier,C,inactive,non-nhl
Michael,,Tessier,LW,inactive,non-nhl
Jean,,Tetreault,LW,inactive,non-nhl
A.J.,,Thelen,D,inactive,non-nhl
Mitchell,,Theoret,C,inactive,non-nhl
Alex,,Theriau,D,inactive,non-nhl
Leo,,Thiffault,LW,inactive,non-nhl
Andrew,,Thomas,D,inactive,non-nhl
Ben,,Thomas,D,inactive,non-nhl
Peter,,Thome,G,inactive,non-nhl
Billy,,Thompson,G,inactive,non-nhl
Keaton,,Thompson,D,inactive,non-nhl
Tage,,Thompson,C,inactive,non-nhl
Ben,,Thomson,LW,inactive,non-nhl
Dalton,,Thrower,D,inactive,non-nhl
Calvin,,Thurkauf,C,inactive,non-nhl
Frederik,,Tiffels,LW,inactive,non-nhl
Niklas,,Tikkinen,D,inactive,non-nhl
Dmytro,,Timashov,LW,inactive,non-nhl
Gord,,Titcomb,LW,inactive,non-nhl
Victor,,Tjmenev,LW,inactive,non-nhl
Ivan,,Tkachenko,LW,inactive,non-nhl
Matthew,,Tkachuk,LW,inactive,non-nhl
Mark,,Tobin,LW,inactive,non-nhl
Scott,,Todd,D,inactive,non-nhl
David,,Toews,C,inactive,non-nhl
Devon,,Toews,D,inactive,non-nhl
John,,Toffey,C,inactive,non-nhl
Roman,,Tomanek,RW,inactive,non-nhl
Matej,,Tomek,G,inactive,non-nhl
Marek,,Tomica,LW,inactive,non-nhl
Matt,,Tomkins,G,inactive,non-nhl
Henrik,,Tommernes,D,inactive,non-nhl
Dominic,,Toninato,C,inactive,non-nhl
Sergei,,Topol,C,inactive,non-nhl
Craig,,Topolnisky,D,inactive,non-nhl
Brad,,Topping,G,inactive,non-nhl
Nichlas,,Torp,D,inactive,non-nhl
Zack,,Torquato,C,inactive,non-nhl
Dan,,Travis,RW,inactive,non-nhl
Brock,,Tredway,RW,inactive,non-nhl
David,,Tremblay,G,inactive,non-nhl
Francois,,Tremblay,G,inactive,non-nhl
Jonathan,,Tremblay,RW,inactive,non-nhl
Nick,,Tremblay,C,inactive,non-nhl
Yakov,,Trenin,C,inactive,non-nhl
Vladislav,,Tretiak,G,inactive,non-nhl
Tom,,Trevelyan,C,inactive,non-nhl
Carter,,Trevisani,D,inactive,non-nhl
Harry,,Trihey,C,inactive,non-nhl
Corey,,Trivino,C,inactive,non-nhl
Willie,,Trognitz,LW,inactive,non-nhl
Matej,,Trojovsky,RW,inactive,non-nhl
Tomas,,Troliga,C,inactive,non-nhl
Branden,,Troock,RW,inactive,non-nhl
Jerry,,Trooien,LW,inactive,non-nhl
Jim,,Troy,RW,inactive,non-nhl
Yuri,,Trubachev,C,inactive,non-nhl
Viacheslav,,Trukhno,LW,inactive,non-nhl
Maxim,,Trunev,RW,inactive,non-nhl
Dwyer,,Tschantz,RW,inactive,non-nhl
Alex,,Tuch,RW,inactive,non-nhl
Riley,,Tufte,LW,inactive,non-nhl
Harri,,Tuhoimaa,,inactive,non-nhl
Kirill,,Tulupov,D,inactive,non-nhl
Martin,,Tuma,D,inactive,non-nhl
Victor,,Tumenev,,inactive,non-nhl
Gordon,,Tumilson,G,inactive,non-nhl
Evgeny,,Tunik,C,inactive,non-nhl
Frans,,Tuohimaa,G,inactive,non-nhl
Miikka,,Tuomainen,LW,inactive,non-nhl
Ryan,,Turek,C,inactive,non-nhl
Dominic,,Turgeon,C,inactive,non-nhl
Jim,,Turkiewicz,D,inactive,non-nhl
Frank,,Turnbull,G,inactive,non-nhl
Joshua,,Turnbull,C,inactive,non-nhl
Brennan,,Turner,D,inactive,non-nhl
David,,Turon,D,inactive,non-nhl
Dan,,Turple,G,inactive,non-nhl
Eetu,,Tuulola,RW,inactive,non-nhl
Joni,,Tuulola,D,inactive,non-nhl
Nick,,Tuzzolino,D,inactive,non-nhl
Marek,,Tvrdon,RW,inactive,non-nhl
Carsen,,Twarynski,LW,inactive,non-nhl
T.J.,,Tynan,C,inactive,non-nhl
Mikhail,,Tyulyapkin,D,inactive,non-nhl
Sergei,,Tyznyk,,inactive,non-nhl
Gene,,Ubriaco,LW/C,inactive,nhl
Dominik,,Uher,C,inactive,nhl
Igor,,Ulanov,D,inactive,nhl
Norm,,Ullman,C,inactive,nhl
Linus,,Ullmark,G,active,nhl
David,,Ullstrom,C,inactive,nhl
Jeff,,Ulmer,RW,inactive,nhl
